date,T,Po,P,Pa,U,Ff,ff10,ff3,Tn,Tx,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
2017-02-10 11:00:00,-1.1,682.7,775.2,-0.1,58,1.0,0,5.54,-21.0,39.7,1564.96,0,0,9.0,-7.3,0,6,0,0,0,0
2017-02-10 14:00:00,3.6,683.3,774.2,0.6,41,2.0,0,3.87,-21.0,39.7,1561.02,0,0,9.0,-7.3,0,6,0,0,0,0
2017-02-10 17:00:00,6.4,682.1,771.9,-1.2,34,3.0,0,5.9,-21.0,39.7,1557.09,0,0,9.0,-7.3,0,6,0,0,0,0
2017-02-10 20:00:00,3.5,680.8,771.6,-1.3,45,2.0,0,4.76,-21.0,39.7,1553.15,0,0,9.0,-7.3,0,6,0,0,0,0
2017-02-11 02:00:00,0.2,680.7,771.1,-2.29,57,1.0,0,8.93,-21.0,6.6,1549.21,0,0,9.0,-7.3,0,6,0,0,0,0
2017-02-11 05:00:00,2.1,678.7,769.5,-2.0,45,2.0,0,6.16,-21.0,39.7,1545.28,0,0,7.0,-8.6,0,6,0,0,0,0
2017-02-11 08:00:00,-1.2,679.6,770.2,0.9,55,3.0,0,6.84,-21.0,39.7,1541.34,0,0,8.0,-8.8,0,6,0,0,0,0
2017-02-11 11:00:00,-0.1,679.9,771.7,0.3,52,2.0,0,1.71,-21.0,39.7,1537.4,0,0,8.0,-8.8,0,12,0,0,0,0
2017-02-11 14:00:00,3.8,679.8,770.2,-0.1,40,3.0,0,5.05,-21.0,39.7,1533.46,0,0,10.0,-9.4,0,12,0,0,0,0
2017-02-11 17:00:00,7.0,678.5,767.6,-1.3,30,3.0,0,4.03,-21.0,39.7,1529.53,0,0,10.0,-9.4,0,12,0,0,0,0
2017-02-11 20:00:00,4.2,678.2,768.4,-0.3,38,3.0,0,6.64,-21.0,39.7,1525.59,0,0,11.0,-9.7,0,6,0,0,0,0
2017-02-12 02:00:00,-5.2,676.5,769.7,-1.12,74,3.0,0,8.51,-21.0,39.7,1521.65,0,0,11.0,-9.7,0,12,0,0,0,0
2017-02-12 05:00:00,-6.7,676.0,769.6,-0.5,82,3.0,0,6.09,-21.0,39.7,1517.72,0,0,11.0,-9.7,0,6,0,0,0,0
2017-02-12 08:00:00,-2.1,679.0,769.5,3.0,56,2.0,0,6.24,-21.0,39.7,1513.78,0,0,11.0,-9.7,0,6,0,0,0,0
2017-02-12 11:00:00,-1.5,679.8,772.0,0.8,58,2.0,0,7.11,-21.0,39.7,1509.84,0,0,12.0,-8.7,0,12,0,0,0,0
2017-02-12 14:00:00,5.8,682.0,772.0,2.2,35,2.0,0,4.22,-7.0,39.7,1505.91,0,0,12.0,-8.5,0,6,0,0,0,0
2017-02-12 17:00:00,8.5,681.9,771.0,-0.1,30,1.0,0,4.05,-21.0,39.7,1501.97,0,0,14.0,-8.1,0,6,0,0,0,0
2017-02-12 20:00:00,5.6,680.8,770.7,-1.1,41,2.0,0,9.86,-21.0,39.7,1498.03,0,0,6.0,-6.9,0,12,0,0,0,0
2017-02-13 02:00:00,-4.7,681.1,772.1,-3.61,72,1.0,0,10.91,-21.0,9.1,1494.09,0,0,13.0,-9.0,0,12,0,0,0,0
2017-02-13 05:00:00,-5.8,678.4,772.0,-2.7,78,1.0,0,2.71,-21.0,39.7,1490.16,0,0,13.0,-9.0,0,6,0,0,0,0
2017-02-13 08:00:00,-6.5,681.7,773.2,3.3,85,1.0,0,10.96,-21.0,39.7,1486.22,0,0,13.0,-9.0,0,12,0,0,0,0
2017-02-13 11:00:00,-1.3,682.7,775.3,1.0,67,2.0,0,5.83,-21.0,39.7,1482.28,0,0,13.0,-9.0,0,6,0,0,0,0
2017-02-13 14:00:00,6.0,684.6,774.9,1.9,35,3.0,0,5.0,-7.5,39.7,1478.35,0,0,13.0,-9.0,0,12,0,0,0,0
2017-02-13 17:00:00,9.0,683.5,772.6,-1.1,27,2.0,0,0.0,-21.0,39.7,1474.41,0,0,13.0,-9.0,0,6,0,0,0,0
2017-02-13 20:00:00,5.4,682.9,773.1,-0.6,40,1.0,0,7.53,-21.0,39.7,1470.47,0,0,13.0,-7.1,0,6,0,0,0,0
2017-02-14 02:00:00,-2.9,683.8,774.8,0.07,70,1.0,0,11.27,-21.0,39.7,1466.54,0,0,13.0,-7.1,0,12,0,0,0,0
2017-02-14 05:00:00,0.2,681.4,773.3,-0.4,58,2.0,0,6.13,-21.0,39.7,1462.6,0,0,13.0,-7.1,0,6,0,0,0,0
2017-02-14 08:00:00,-3.8,680.6,773.8,-0.8,66,2.0,0,3.32,-21.0,39.7,1458.66,0,0,14.0,-9.2,0,6,0,0,0,0
2017-02-14 11:00:00,-2.0,681.4,774.1,0.8,63,1.0,0,5.87,-21.0,39.7,1454.72,0,0,10.0,-8.1,0,6,0,0,0,0
2017-02-14 14:00:00,5.8,681.2,771.9,-0.2,40,2.0,0,1.8,-21.0,39.7,1450.79,0,0,7.0,-7.2,0,6,0,0,0,0
2017-02-14 17:00:00,9.7,678.9,767.2,-2.3,26,1.0,0,4.48,-21.0,39.7,1446.85,0,0,7.0,-7.2,0,12,0,0,0,0
2017-02-14 20:00:00,5.9,676.6,766.9,-2.3,34,1.0,0,6.5,-21.0,39.7,1442.91,0,0,7.0,-7.2,0,6,0,0,0,0
2017-02-15 02:00:00,-3.0,673.7,765.7,-2.14,73,1.0,0,5.25,-21.0,9.7,1438.98,0,0,7.0,-7.2,0,12,0,0,0,0
2017-02-15 05:00:00,-5.1,671.9,764.4,-1.8,82,1.0,0,3.5,-21.0,39.7,1435.04,0,0,9.0,-4.2,0,12,0,0,0,0
2017-02-15 08:00:00,-2.6,671.7,763.3,-0.2,77,2.0,0,5.72,-21.0,39.7,1431.1,0,0,9.0,-4.2,0,12,0,0,0,0
2017-02-15 11:00:00,-0.6,674.0,765.1,2.3,62,2.0,0,7.3,-21.0,39.7,1427.17,0,0,9.0,-4.2,0,12,0,0,0,0
2017-02-15 14:00:00,5.1,675.1,765.1,1.1,44,2.0,0,2.8,-21.0,39.7,1423.23,0,0,9.0,-4.2,0,12,0,0,0,0
2017-02-15 17:00:00,8.3,675.9,764.2,0.8,40,2.0,0,4.04,-21.0,39.7,1419.29,0,0,9.0,-4.2,0,12,0,0,0,0
2017-02-15 20:00:00,6.4,675.1,764.0,-0.8,47,3.0,0,2.49,-21.0,39.7,1415.35,0,0,9.0,-4.2,0,12,0,0,0,0
2017-02-16 02:00:00,1.5,675.8,766.5,-0.94,66,1.0,0,9.33,-21.0,8.9,1411.42,0,0,9.0,-4.2,0,12,0,0,0,0
2017-02-16 05:00:00,1.9,675.8,766.3,0.0,55,3.0,0,0.0,-21.0,39.7,1407.48,0,0,11.0,-6.2,0,12,0,0,0,0
2017-02-16 08:00:00,1.3,676.8,767.6,1.0,60,3.0,0,6.57,-21.0,39.7,1403.54,0,0,11.0,-5.8,0,12,0,0,0,0
2017-02-16 11:00:00,1.8,679.6,770.6,2.8,61,3.0,0,7.81,-21.0,39.7,1399.61,0,0,11.0,-5.8,0,12,0,0,0,0
2017-02-16 14:00:00,8.6,681.7,770.7,2.1,35,3.0,0,4.13,-21.0,39.7,1395.67,0,0,11.0,-5.8,0,12,0,0,0,0
2017-02-16 17:00:00,11.1,680.6,768.6,-1.1,27,5.0,0,7.58,-21.0,39.7,1391.73,0,0,11.0,-5.8,0,12,0,0,0,0
2017-02-16 20:00:00,8.3,680.1,769.0,-0.5,36,1.0,0,8.51,-21.0,39.7,1387.8,0,0,11.0,-5.8,0,6,0,0,0,0
2017-02-17 02:00:00,3.6,678.9,769.2,-1.16,51,2.0,0,3.51,-21.0,11.5,1383.86,0,0,11.0,-5.8,0,12,0,0,0,0
2017-02-17 05:00:00,-1.7,677.0,769.0,-1.9,69,2.0,0,4.2,-21.0,39.7,1379.92,0,0,6.0,-5.6,0,12,0,0,0,0
2017-02-17 08:00:00,-3.9,676.9,769.6,-0.1,78,2.0,0,4.6,-21.0,39.7,1375.98,0,0,6.0,-5.6,0,6,0,0,0,0
2017-02-17 11:00:00,-0.3,678.8,770.5,1.9,70,2.0,0,2.36,-21.0,39.7,1372.05,0,0,6.0,-5.6,0,6,0,0,0,0
2017-02-17 14:00:00,8.2,679.6,768.6,0.8,36,2.0,0,4.4,-21.0,39.7,1368.11,0,0,6.0,-5.6,0,12,0,0,0,0
2017-02-17 17:00:00,9.3,679.7,768.2,0.1,33,2.0,0,5.3,-21.0,39.7,1364.17,0,0,6.0,-5.6,0,12,0,0,0,0
2017-02-17 20:00:00,7.8,679.2,768.1,-0.5,38,1.0,0,6.01,-21.0,39.7,1360.24,0,0,6.0,-5.6,0,6,0,0,0,0
2017-02-18 02:00:00,-1.1,678.0,767.5,-2.02,69,1.0,0,6.97,-21.0,39.7,1356.3,0,0,6.0,-6.9,0,12,0,0,0,0
2017-02-18 05:00:00,-1.9,673.3,764.8,-2.6,71,1.0,0,7.96,-21.0,39.7,1352.36,0,0,6.0,-6.9,0,6,0,0,0,0
2017-02-18 08:00:00,-0.8,672.8,763.9,-0.5,64,1.0,0,4.41,-21.0,39.7,1348.43,0,0,6.0,-6.9,0,12,0,0,0,0
2017-02-18 11:00:00,2.3,674.2,764.3,1.4,55,1.0,0,6.23,-21.0,39.7,1344.49,0,0,6.0,-6.9,0,12,0,0,0,0
2017-02-18 14:00:00,6.5,673.0,762.2,-1.2,44,1.0,0,4.52,-21.0,39.7,1340.55,0,0,6.0,-6.9,0,12,0,0,0,0
2017-02-18 17:00:00,10.9,671.8,758.8,-1.2,31,3.0,0,4.43,-21.0,39.7,1336.61,0,0,6.0,-6.9,0,6,0,0,0,0
2017-02-18 20:00:00,8.1,669.3,757.6,-2.5,35,3.0,0,8.05,-21.0,39.7,1332.68,0,0,6.0,-6.9,0,6,0,0,0,0
2017-02-19 02:00:00,1.1,667.9,756.0,-1.35,56,1.0,0,2.29,-21.0,11.4,1328.74,0,0,6.0,-6.9,0,12,0,0,0,0
2017-02-19 05:00:00,4.4,666.0,754.3,-0.5,40,2.0,0,9.17,-21.0,39.7,1324.8,0,0,10.0,-8.3,0,6,0,0,0,0
2017-02-19 08:00:00,-0.1,664.6,754.3,-1.4,57,1.0,0,3.0,-21.0,39.7,1320.87,0,0,8.0,1.3,0,6,0,0,0,0
2017-02-19 11:00:00,2.9,667.3,756.3,2.7,49,1.0,0,9.0,-21.0,39.7,1316.93,0,0,8.0,1.3,0,12,0,0,0,0
2017-02-19 14:00:00,9.6,667.9,755.5,0.6,30,1.0,0,3.08,-21.0,39.7,1312.99,0,0,8.0,1.3,0,6,0,0,0,0
2017-02-19 17:00:00,10.7,668.2,754.7,0.3,28,2.0,0,5.76,-21.0,39.7,1309.06,0,0,8.0,1.3,0,12,0,0,0,0
2017-02-19 20:00:00,9.1,669.8,757.1,1.6,31,2.0,0,6.19,-21.0,39.7,1305.12,0,0,8.0,1.3,0,6,0,0,0,0
2017-02-20 02:00:00,6.4,673.3,760.8,1.91,59,5.0,0,7.04,-21.0,39.7,1301.18,0,0,8.0,1.3,0,6,0,0,0,0
2017-02-20 05:00:00,3.9,673.8,763.3,1.5,83,4.0,0,4.91,-21.0,39.7,1297.24,0,0,8.0,1.3,0,12,0,0,0,0
2017-02-20 08:00:00,0.7,675.2,766.1,1.4,94,3.0,0,7.35,-21.0,39.7,1293.31,0,0,20.0,-0.6,0,12,0,0,0,0
2017-02-20 11:00:00,0.9,677.4,768.5,2.2,91,4.0,0,8.35,-21.0,39.7,1289.37,0,0,20.0,-0.6,0,6,0,0,0,0
2017-02-20 14:00:00,1.3,679.1,770.3,1.7,91,4.0,0,5.56,-21.0,39.7,1285.43,0,0,20.0,-0.6,0,6,0,0,0,0
2017-02-20 17:00:00,1.3,679.0,770.2,-0.1,92,5.0,0,7.12,-21.0,39.7,1281.5,0,0,20.0,-0.6,0,6,0,0,0,0
2017-02-20 20:00:00,0.9,680.8,772.3,1.8,93,4.0,0,6.52,-21.0,39.7,1277.56,0,0,20.0,-0.6,0,6,0,0,0,0
2017-02-21 02:00:00,0.5,683.4,775.4,1.37,92,3.0,0,6.13,-21.0,39.7,1273.62,0,0,20.0,-0.6,0,12,0,0,0,0
2017-02-21 05:00:00,0.3,683.2,775.3,-0.2,94,3.0,0,10.2,-21.0,39.7,1269.69,0,0,9.0,-0.6,0,12,0,0,0,0
2017-02-21 08:00:00,0.0,683.3,775.5,0.1,91,3.0,0,6.52,-21.0,39.7,1265.75,0,0,25.0,-4.9,0,6,0,0,0,0
2017-02-21 11:00:00,0.4,684.4,776.6,1.1,86,2.0,0,6.71,-21.0,39.7,1261.81,0,0,25.0,-4.9,0,12,0,0,0,0
2017-02-21 14:00:00,2.8,684.5,775.8,0.1,73,3.0,0,5.52,-21.0,39.7,1257.87,0,0,25.0,-4.9,0,6,0,0,0,0
2017-02-21 17:00:00,4.4,683.2,773.8,-1.3,54,2.0,0,0.3,-21.0,39.7,1253.94,0,0,25.0,-4.9,0,12,0,0,0,0
2017-02-21 20:00:00,3.3,683.0,774.0,-0.2,55,2.0,0,12.14,-21.0,39.7,1250.0,0,0,25.0,-4.9,0,6,0,0,0,0
2017-02-22 02:00:00,-3.9,683.8,775.5,-1.69,89,2.0,0,9.21,-21.0,39.7,1285.71,0,0,19.0,-5.1,0,6,0,0,0,0
2017-02-22 05:00:00,-4.5,680.9,774.4,-2.9,92,2.0,0,9.48,-21.0,39.7,1321.43,0,0,19.0,-5.1,0,12,0,0,0,0
2017-02-22 08:00:00,-5.3,680.7,774.5,-0.2,93,2.0,0,8.52,-21.0,39.7,1357.14,0,0,19.0,-5.1,0,6,0,0,0,0
2017-02-22 11:00:00,-1.9,683.1,775.9,2.4,96,2.0,0,1.76,-21.0,39.7,1392.86,0,0,19.0,-5.1,0,12,0,0,0,0
2017-02-22 14:00:00,3.3,684.3,775.4,1.2,61,2.0,0,11.09,-21.0,39.7,1428.57,0,0,19.0,-5.1,0,6,0,0,0,0
2017-02-22 17:00:00,3.5,683.2,774.1,-1.1,55,2.0,0,8.96,-21.0,39.7,1464.29,0,0,19.0,-5.1,0,6,0,0,0,0
2017-02-22 20:00:00,3.1,683.5,774.6,0.3,51,1.0,0,10.77,-21.0,39.7,1500.0,0,0,19.0,-5.1,0,12,0,0,0,0
2017-02-23 02:00:00,0.5,682.0,773.8,-0.24,66,1.0,0,9.49,-21.0,3.8,1535.71,0,0,19.0,-5.1,0,12,0,0,0,0
2017-02-23 05:00:00,-3.3,680.7,773.7,-1.3,83,1.0,0,8.69,-21.0,39.7,1571.43,0,0,16.0,-5.8,0,12,0,0,0,0
2017-02-23 08:00:00,-1.2,680.6,772.8,-0.1,75,2.0,0,7.67,-21.0,39.7,1607.14,0,0,27.0,-6.0,0,6,0,0,0,0
2017-02-23 11:00:00,0.0,681.8,773.8,1.2,69,2.0,0,5.57,-21.0,39.7,1642.86,0,0,27.0,-6.0,0,6,0,0,0,0
2017-02-23 14:00:00,4.7,682.6,773.0,0.8,51,2.0,0,6.87,-3.8,39.7,1678.57,0,0,27.0,-6.0,0,6,0,0,0,0
2017-02-23 17:00:00,6.8,682.1,771.7,-0.5,40,2.0,0,1.56,-21.0,39.7,1714.29,0,0,27.0,-6.0,0,6,0,0,0,0
2017-02-23 20:00:00,4.9,681.5,772.0,-0.6,46,2.0,0,7.47,-21.0,39.7,1750.0,0,0,27.0,-6.0,0,6,0,0,0,0
2017-02-24 02:00:00,3.1,681.8,772.7,-1.0,52,1.0,0,3.9,-21.0,7.0,1744.85,0,0,24.0,-5.8,0,6,0,0,0,0
2017-02-24 05:00:00,2.5,681.0,772.0,-0.8,52,2.0,0,3.14,-21.0,39.7,1739.69,0,0,24.0,-6.4,0,6,0,0,0,0
2017-02-24 08:00:00,1.9,681.8,773.1,0.8,51,2.0,0,5.51,-21.0,39.7,1734.54,0,0,6.0,-7.8,0,6,0,0,0,0
2017-02-24 11:00:00,1.5,683.3,774.9,1.5,57,3.0,0,4.01,-21.0,39.7,1729.38,0,0,6.0,-7.8,0,6,0,0,0,0
2017-02-24 14:00:00,5.8,684.4,774.7,1.1,42,2.0,0,7.03,-21.0,39.7,1724.23,0,0,6.0,-7.8,0,6,0,0,0,0
2017-02-24 17:00:00,8.2,683.3,772.6,-1.1,31,3.0,0,8.04,-21.0,39.7,1719.07,0,0,6.0,-7.8,0,6,0,0,0,0
2017-02-24 20:00:00,6.6,682.3,772.1,-1.0,35,1.0,0,9.58,-21.0,39.7,1713.92,0,0,6.0,-7.8,0,12,0,0,0,0
2017-02-25 02:00:00,-2.9,679.8,772.6,-1.44,77,1.0,0,5.38,-21.0,39.7,1708.76,0,0,15.0,-6.9,0,6,0,0,0,0
2017-02-25 05:00:00,-4.6,678.4,771.6,-1.4,84,1.0,0,4.09,-21.0,39.7,1703.61,0,0,15.0,-6.9,0,6,0,0,0,0
2017-02-25 08:00:00,-2.8,679.1,771.7,0.7,79,1.0,0,4.77,-21.0,39.7,1698.45,0,0,15.0,-8.3,0,12,0,0,0,0
2017-02-25 11:00:00,0.0,681.4,773.3,2.3,55,3.0,0,7.98,-21.0,39.7,1693.3,0,0,15.0,-8.3,0,12,0,0,0,0
2017-02-25 14:00:00,5.7,682.8,772.9,1.4,41,3.0,0,7.17,-21.0,39.7,1688.14,0,0,15.0,-8.3,0,12,0,0,0,0
2017-02-25 17:00:00,8.9,681.8,770.7,-1.0,30,3.0,0,2.62,-21.0,39.7,1682.99,0,0,15.0,-8.3,0,6,0,0,0,0
2017-02-25 20:00:00,7.8,679.9,770.1,-1.9,31,1.0,0,9.72,-21.0,39.7,1677.84,0,0,15.0,-8.3,0,12,0,0,0,0
2017-02-26 02:00:00,-1.2,678.2,770.1,-2.37,69,1.0,0,10.28,-21.0,9.4,1672.68,0,0,11.0,-6.3,0,6,0,0,0,0
2017-02-26 05:00:00,-0.9,677.3,769.0,-0.9,61,2.0,0,11.61,-21.0,39.7,1667.53,0,0,17.0,-7.5,0,6,0,0,0,0
2017-02-26 08:00:00,0.7,679.4,768.9,2.1,51,2.0,0,0.0,-21.0,39.7,1662.37,0,0,12.0,-5.0,0,12,0,0,0,0
2017-02-26 11:00:00,0.9,679.6,771.0,0.2,51,3.0,0,9.92,-21.0,39.7,1657.22,0,0,12.0,-5.0,0,6,0,0,0,0
2017-02-26 14:00:00,6.3,680.6,770.8,1.0,38,2.0,0,7.26,-21.0,39.7,1652.06,0,0,12.0,-5.0,0,12,0,0,0,0
2017-02-26 17:00:00,9.0,679.6,768.2,-1.0,34,4.0,0,4.9,-21.0,39.7,1646.91,0,0,12.0,-5.0,0,6,0,0,0,0
2017-02-26 20:00:00,7.0,679.2,768.4,-0.4,42,4.0,0,4.7,-21.0,39.7,1641.75,0,0,12.0,-5.0,0,12,0,0,0,0
2017-02-27 02:00:00,0.8,678.6,769.9,-1.18,77,2.0,0,4.96,-21.0,9.6,1636.6,0,0,17.0,-2.9,0,12,0,0,0,0
2017-02-27 05:00:00,-0.1,677.6,769.1,-1.0,82,2.0,0,4.03,-21.0,39.7,1631.44,0,0,17.0,-2.8,0,12,0,0,0,0
2017-02-27 08:00:00,0.4,679.2,768.8,1.6,84,2.0,0,8.43,-21.0,39.7,1626.29,0,0,11.0,-4.8,0,12,0,0,0,0
2017-02-27 11:00:00,2.0,679.0,769.9,-0.2,75,3.0,0,5.46,-21.0,39.7,1621.13,0,0,11.0,-4.8,0,6,0,0,0,0
2017-02-27 14:00:00,5.2,680.3,770.3,1.3,53,6.0,0,4.08,-21.0,39.7,1615.98,0,0,11.0,-4.8,0,12,0,0,0,0
2017-02-27 17:00:00,7.6,680.4,769.6,0.1,44,4.0,0,10.88,-21.0,39.7,1610.82,0,0,11.0,-4.8,0,12,0,0,0,0
2017-02-27 20:00:00,6.6,680.8,770.4,0.4,45,3.0,0,7.03,-21.0,39.7,1605.67,0,0,11.0,-4.8,0,6,0,0,0,0
2017-02-28 02:00:00,-1.6,681.8,774.4,0.38,79,1.0,0,7.75,-21.0,8.1,1600.52,0,0,11.0,-4.8,0,12,0,0,0,0
2017-02-28 05:00:00,-2.9,681.9,775.0,0.1,86,1.0,0,8.92,-21.0,39.7,1595.36,0,0,13.0,-4.9,0,6,0,0,0,0
2017-02-28 08:00:00,-3.4,682.9,776.3,1.0,88,1.0,0,10.48,-21.0,39.7,1590.21,0,0,14.0,-5.2,0,6,0,0,0,0
2017-02-28 11:00:00,1.1,686.1,778.3,3.2,86,1.0,0,7.81,-21.0,39.7,1585.05,0,0,16.0,-4.3,0,12,0,0,0,0
2017-02-28 14:00:00,8.2,687.8,777.7,1.7,41,2.0,0,7.32,-4.3,39.7,1579.9,0,0,16.0,-4.3,0,6,0,0,0,0
2017-02-28 17:00:00,10.3,686.7,775.8,-1.1,30,1.0,0,3.91,-21.0,39.7,1574.74,0,0,11.0,-6.5,0,6,0,0,0,0
2017-02-28 20:00:00,8.8,685.8,775.3,-0.9,35,1.0,0,4.31,-21.0,39.7,1569.59,0,0,10.0,-5.8,0,6,0,0,0,0
2017-03-01 02:00:00,-1.1,684.8,775.2,-2.62,75,1.0,0,4.4,-21.0,39.7,1564.43,0,0,5.0,-5.1,0,12,0,0,0,0
2017-03-01 05:00:00,-2.5,681.3,774.1,-3.5,83,1.0,0,6.54,-21.0,39.7,1559.28,0,0,5.0,-5.1,0,12,0,0,0,0
2017-03-01 08:00:00,-3.0,681.1,774.1,-0.2,90,1.0,0,7.15,-21.0,39.7,1554.12,0,0,18.0,-7.0,0,12,0,0,0,0
2017-03-01 11:00:00,2.0,683.5,775.0,2.4,79,1.0,0,0.35,-21.0,39.7,1548.97,0,0,18.0,-7.0,0,12,0,0,0,0
2017-03-01 14:00:00,8.8,684.1,773.3,0.6,32,1.0,0,9.01,-3.5,39.7,1543.81,0,0,18.0,-7.0,0,6,0,0,0,0
2017-03-01 17:00:00,10.7,682.2,770.6,-1.9,27,2.0,0,1.93,-21.0,39.7,1538.66,0,0,11.0,-7.5,0,12,0,0,0,0
2017-03-01 20:00:00,9.0,680.9,769.7,-1.3,33,2.0,0,5.92,-21.0,39.7,1533.51,0,0,8.0,-5.8,0,6,0,0,0,0
2017-03-02 02:00:00,-0.4,676.6,768.0,-1.0,67,1.0,0,7.09,-21.0,11.0,1528.35,0,0,8.0,-5.8,0,6,0,0,0,0
2017-03-02 05:00:00,3.2,675.6,765.6,-1.0,46,3.0,0,4.52,-21.0,39.7,1523.2,0,0,11.0,-7.3,0,6,0,0,0,0
2017-03-02 08:00:00,2.2,675.6,766.0,0.0,45,3.0,0,6.24,-21.0,39.7,1518.04,0,0,14.0,-8.5,0,6,0,0,0,0
2017-03-02 11:00:00,0.9,677.4,768.5,1.8,59,3.0,0,2.9,-21.0,39.7,1512.89,0,0,18.0,-9.0,0,12,0,0,0,0
2017-03-02 14:00:00,7.5,678.2,767.1,0.8,31,1.0,0,4.87,-21.0,39.7,1507.73,0,0,18.0,-9.0,0,12,0,0,0,0
2017-03-02 17:00:00,12.1,676.4,763.6,-1.8,20,2.0,0,6.6,-21.0,39.7,1502.58,0,0,18.0,-9.0,0,6,0,0,0,0
2017-03-02 20:00:00,10.6,675.8,763.4,-0.6,23,1.0,0,3.42,-21.0,39.7,1497.42,0,0,18.0,-9.0,0,12,0,0,0,0
2017-03-03 02:00:00,4.8,674.2,763.5,-2.01,36,1.0,0,5.05,-21.0,12.4,1492.27,0,0,18.0,-9.0,0,12,0,0,0,0
2017-03-03 05:00:00,0.5,672.2,762.7,-2.0,45,1.0,0,6.59,-21.0,39.7,1487.11,0,0,18.0,-10.1,0,12,0,0,0,0
2017-03-03 08:00:00,-1.2,674.4,763.0,2.2,55,1.0,0,2.05,-21.0,39.7,1481.96,0,0,16.0,-8.8,0,12,0,0,0,0
2017-03-03 11:00:00,3.3,674.9,764.8,0.5,40,1.0,0,0.0,-21.0,39.7,1476.8,0,0,16.0,-8.8,0,12,0,0,0,0
2017-03-03 14:00:00,9.9,675.3,763.0,0.4,24,2.0,0,4.03,-21.0,39.7,1471.65,0,0,16.0,-8.8,0,12,0,0,0,0
2017-03-03 17:00:00,11.2,674.9,762.1,-0.4,19,1.0,0,6.39,-21.0,39.7,1466.49,0,0,16.0,-8.8,0,6,0,0,0,0
2017-03-03 20:00:00,10.0,675.1,762.8,0.2,24,1.0,0,6.81,-21.0,39.7,1461.34,0,0,16.0,-8.8,0,6,0,0,0,0
2017-03-04 02:00:00,4.6,674.3,763.7,-0.32,38,2.0,0,9.86,-21.0,12.4,1456.19,0,0,16.0,-8.8,0,12,0,0,0,0
2017-03-04 05:00:00,-0.8,673.4,764.5,-0.9,59,2.0,0,2.42,-21.0,39.7,1451.03,0,0,16.0,-7.1,0,12,0,0,0,0
2017-03-04 08:00:00,-2.6,674.0,765.9,0.6,72,1.0,0,8.85,-21.0,39.7,1445.88,0,0,16.0,-7.1,0,6,0,0,0,0
2017-03-04 11:00:00,2.6,677.1,767.5,3.1,52,1.0,0,1.44,-21.0,39.7,1440.72,0,0,9.0,-4.7,0,6,0,0,0,0
2017-03-04 14:00:00,9.9,678.7,766.9,1.6,36,3.0,0,3.25,-21.0,39.7,1435.57,0,0,9.0,-4.7,0,6,0,0,0,0
2017-03-04 17:00:00,10.7,678.8,766.7,0.1,29,2.0,0,5.29,-21.0,39.7,1430.41,0,0,9.0,-4.7,0,6,0,0,0,0
2017-03-04 20:00:00,9.3,679.3,767.7,0.5,33,1.0,0,5.89,-21.0,39.7,1425.26,0,0,9.0,-4.7,0,12,0,0,0,0
2017-03-05 02:00:00,0.5,679.8,769.0,-2.2,68,1.0,0,9.57,-21.0,11.4,1420.1,0,0,9.0,-4.7,0,12,0,0,0,0
2017-03-05 05:00:00,0.4,677.4,768.7,-2.4,64,1.0,0,9.22,-21.0,39.7,1414.95,0,0,12.0,-9.9,0,12,0,0,0,0
2017-03-05 08:00:00,1.2,680.1,769.3,2.7,66,1.0,0,2.78,-21.0,39.7,1409.79,0,0,12.0,-9.9,0,6,0,0,0,0
2017-03-05 11:00:00,4.9,680.7,770.8,0.6,47,1.0,0,5.28,-21.0,39.7,1404.64,0,0,12.0,-9.9,0,6,0,0,0,0
2017-03-05 14:00:00,11.3,681.7,769.8,1.0,21,2.0,0,6.02,-21.0,39.7,1399.48,0,0,12.0,-9.9,0,12,0,0,0,0
2017-03-05 17:00:00,12.0,680.1,767.8,-1.6,19,2.0,0,9.58,-21.0,39.7,1394.33,0,0,12.0,-9.9,0,6,0,0,0,0
2017-03-05 20:00:00,10.3,679.4,767.5,-0.7,23,1.0,0,4.91,-21.0,39.7,1389.18,0,0,12.0,-9.9,0,12,0,0,0,0
2017-03-06 02:00:00,4.9,677.9,767.7,-0.87,31,1.0,0,5.92,-21.0,12.5,1384.02,0,0,6.0,-10.8,0,12,0,0,0,0
2017-03-06 05:00:00,-1.2,676.3,768.0,-1.6,66,1.0,0,6.02,-21.0,39.7,1378.87,0,0,8.0,-7.8,0,6,0,0,0,0
2017-03-06 08:00:00,-2.7,676.3,768.5,0.0,68,1.0,0,4.85,-21.0,39.7,1373.71,0,0,8.0,-7.8,0,12,0,0,0,0
2017-03-06 11:00:00,4.4,679.4,769.5,3.1,34,1.0,0,3.69,-21.0,39.7,1368.56,0,0,7.0,-10.1,0,6,0,0,0,0
2017-03-06 14:00:00,10.3,679.3,767.6,-0.1,21,2.0,0,8.36,-3.2,39.7,1363.4,0,0,17.0,-11.1,0,6,0,0,0,0
2017-03-06 17:00:00,12.2,679.3,766.8,0.0,19,2.0,0,3.4,-21.0,39.7,1358.25,0,0,12.0,-10.7,0,6,0,0,0,0
2017-03-06 20:00:00,10.4,679.3,767.4,0.0,22,2.0,0,8.91,-21.0,39.7,1353.09,0,0,8.0,-5.9,0,12,0,0,0,0
